s_m,x_m,y_m,yaw_rad,kappa_1pm,radius_m,tube,direction
3.648422,4.254091,3.942515,1.613436794,1.327716503,0.753173,outer,ccw
3.658412,4.253595,3.952493,1.627792844,1.535848558,0.651106,outer,ccw
3.668402,4.252946,3.962462,1.644228201,1.743980613,0.573401,outer,ccw
3.678392,4.252122,3.972418,1.662742868,1.952112668,0.512266,outer,ccw
3.688382,4.251104,3.982356,1.683336843,2.160244723,0.462911,outer,ccw
3.698373,4.249872,3.992270,1.706010127,2.368376778,0.422230,outer,ccw
3.708363,4.248404,4.002152,1.730602244,2.500000000,0.400000,outer,ccw
3.718353,4.246692,4.011994,1.755578091,2.500000000,0.400000,outer,ccw
3.728343,4.244734,4.021790,1.780553937,2.500000000,0.400000,outer,ccw
3.738333,4.242532,4.031535,1.805529784,2.500000000,0.400000,outer,ccw
3.748323,4.240087,4.041221,1.830505630,2.500000000,0.400000,outer,ccw
3.758313,4.237401,4.050843,1.855481477,2.500000000,0.400000,outer,ccw
3.768303,4.234476,4.060395,1.880457324,2.500000000,0.400000,outer,ccw
3.778294,4.231313,4.069872,1.905433170,2.500000000,0.400000,outer,ccw
3.788284,4.227914,4.079266,1.930409017,2.500000000,0.400000,outer,ccw
3.798273,4.224282,4.088572,1.955384863,2.500000000,0.400000,outer,ccw
3.808263,4.220419,4.097785,1.980360710,2.500000000,0.400000,outer,ccw
3.818253,4.216327,4.106898,2.005336557,2.500000000,0.400000,outer,ccw
3.828244,4.212008,4.115907,2.030312403,2.500000000,0.400000,outer,ccw
3.838234,4.207466,4.124805,2.055288250,2.500000000,0.400000,outer,ccw
3.848224,4.202703,4.133586,2.080264096,2.500000000,0.400000,outer,ccw
3.858214,4.197722,4.142246,2.105239943,2.500000000,0.400000,outer,ccw
3.868204,4.192526,4.150779,2.130215790,2.500000000,0.400000,outer,ccw
3.878194,4.187119,4.159179,2.155191636,2.500000000,0.400000,outer,ccw
3.888184,4.181504,4.167442,2.180167483,2.500000000,0.400000,outer,ccw
3.898174,4.175685,4.175562,2.205143329,2.500000000,0.400000,outer,ccw
3.908164,4.169664,4.183534,2.230119176,2.500000000,0.400000,outer,ccw
3.918154,4.163446,4.191353,2.255095023,2.500000000,0.400000,outer,ccw
3.928144,4.157035,4.199014,2.280070869,2.500000000,0.400000,outer,ccw
3.938134,4.150434,4.206513,2.305046716,2.500000000,0.400000,outer,ccw
3.948124,4.143649,4.213845,2.330022563,2.500000000,0.400000,outer,ccw
3.958114,4.136682,4.221005,2.354998409,2.500000000,0.400000,outer,ccw
3.968104,4.129539,4.227989,2.379974256,2.500000000,0.400000,outer,ccw
3.978095,4.122223,4.234792,2.404950103,2.500000000,0.400000,outer,ccw
3.988085,4.114740,4.241411,2.429925950,2.500000000,0.400000,outer,ccw
3.998075,4.107094,4.247840,2.454901796,2.500000000,0.400000,outer,ccw
4.008065,4.099289,4.254077,2.479877643,2.500000000,0.400000,outer,ccw
4.018055,4.091332,4.260117,2.504853490,2.500000000,0.400000,outer,ccw
4.028045,4.083226,4.265956,2.529829336,2.500000000,0.400000,outer,ccw
4.038035,4.074977,4.271591,2.554805183,2.500000000,0.400000,outer,ccw
4.048026,4.066589,4.277018,2.579781030,2.500000000,0.400000,outer,ccw
4.058016,4.058069,4.282234,2.604756877,2.500000000,0.400000,outer,ccw
4.068006,4.049421,4.287235,2.629732723,2.500000000,0.400000,outer,ccw
4.077995,4.040651,4.292019,2.654708570,2.500000000,0.400000,outer,ccw
4.087986,4.031764,4.296583,2.679684417,2.500000000,0.400000,outer,ccw
4.097976,4.022766,4.300923,2.704660264,2.500000000,0.400000,outer,ccw
4.107966,4.013662,4.305037,2.729636110,2.500000000,0.400000,outer,ccw
4.117956,4.004459,4.308922,2.754611957,2.500000000,0.400000,outer,ccw
4.127946,3.995161,4.312577,2.779587804,2.500000000,0.400000,outer,ccw
4.137936,3.985775,4.315998,2.804563651,2.500000000,0.400000,outer,ccw
4.147927,3.976306,4.319183,2.829539497,2.500000000,0.400000,outer,ccw
4.157916,3.966761,4.322131,2.854515344,2.500000000,0.400000,outer,ccw
4.167907,3.957145,4.324840,2.879491191,2.500000000,0.400000,outer,ccw
4.177896,3.947465,4.327308,2.904467038,2.500000000,0.400000,outer,ccw
4.187886,3.937726,4.329533,2.929442885,2.500000000,0.400000,outer,ccw
4.197877,3.927934,4.331515,2.954418731,2.500000000,0.400000,outer,ccw
4.207867,3.918096,4.333251,2.979394578,2.500000000,0.400000,outer,ccw
4.217857,3.908218,4.334741,3.004097954,2.398725716,0.416888,outer,ccw
4.227847,3.898307,4.335996,3.026970387,2.190593660,0.456497,outer,ccw
4.237837,3.888371,4.337033,3.047763511,1.982461603,0.504423,outer,ccw
4.247827,3.878416,4.337875,3.066477326,1.774329547,0.563593,outer,ccw
4.257817,3.868448,4.338540,3.083111833,1.566197491,0.638489,outer,ccw
4.267807,3.858471,4.339049,3.097667031,1.358065434,0.736342,outer,ccw
4.277798,3.848488,4.339424,3.110142921,1.149933378,0.869616,outer,ccw
4.287788,3.838501,4.339684,3.120539502,0.941801322,1.061795,outer,ccw
4.297778,3.828512,4.339852,3.128856774,0.733669266,1.363012,outer,ccw
4.307769,3.818522,4.339946,3.135094738,0.525537210,1.902815,outer,ccw
4.317759,3.808532,4.339988,3.139253392,0.317405154,3.150547,outer,ccw
4.327750,3.798541,4.340000,3.141332739,0.109273098,9.151383,outer,ccw
4.337740,3.788551,4.340000,3.141592654,-0.000000000,,outer,ccw
4.347730,3.778561,4.340003,3.140777499,-0.160333783,6.236989,outer,ccw
4.357721,3.768570,4.340021,3.138445032,-0.303816824,3.291457,outer,ccw
4.367711,3.758580,4.340070,3.134761236,-0.431004866,2.320159,outer,ccw
4.377701,3.748590,4.340162,3.129885614,-0.542480220,1.843385,outer,ccw
4.387693,3.738599,4.340308,3.123971466,-0.638804334,1.565425,outer,ccw
4.397686,3.728609,4.340517,3.117168269,-0.720502782,1.387920,outer,ccw
4.407680,3.718619,4.340798,3.109618137,-0.788131641,1.268824,outer,ccw
4.417677,3.708628,4.341158,3.101457215,-0.842250880,1.187295,outer,ccw
4.427677,3.698638,4.341602,3.092818388,-0.883421904,1.131962,outer,ccw
4.437681,3.688648,4.342135,3.083826218,-0.912245453,1.096196,outer,ccw
4.447692,3.678657,4.342758,3.074599084,-0.929342876,1.076029,outer,ccw
4.457707,3.668667,4.343476,3.065251930,-0.935357119,1.069110,outer,ccw
4.467730,3.658677,4.344287,3.055890545,-0.930961084,1.074159,outer,ccw
4.477762,3.648686,4.345192,3.046614172,-0.916843934,1.090698,outer,ccw
4.487802,3.638696,4.346190,3.037518182,-0.893714552,1.118925,outer,ccw
4.497851,3.628706,4.347278,3.028688406,-0.862286418,1.159707,outer,ccw
4.507911,3.618715,4.348454,3.020204010,-0.823271050,1.214667,outer,ccw
4.517980,3.608725,4.349714,3.012139934,-0.777386411,1.286362,outer,ccw
4.528060,3.598734,4.351054,3.004561107,-0.725321301,1.378699,outer,ccw
4.538150,3.588744,4.352468,2.997528984,-0.667766064,1.497530,outer,ccw
4.548249,3.578754,4.353950,2.991096240,-0.605373127,1.651874,outer,ccw
4.558359,3.568763,4.355495,2.985309489,-0.538767239,1.856089,outer,ccw
4.568477,3.558773,4.357096,2.980210923,-0.468565881,2.134172,outer,ccw
4.578602,3.548783,4.358746,2.975835021,-0.395338855,2.529476,outer,ccw
4.588735,3.538792,4.360436,2.972210798,-0.319627993,3.128637,outer,ccw
4.598873,3.528802,4.362160,2.969362741,-0.241973595,4.132682,outer,ccw
4.609015,3.518812,4.363909,2.967308785,-0.162872337,6.139778,outer,ccw
4.619160,3.508821,4.365676,2.966061886,-0.082803724,12.076751,outer,ccw
4.629307,3.498831,4.367450,2.965630137,-0.002259863,442.504642,outer,ccw
4.639453,3.488841,4.369225,2.966016074,0.078297143,12.771858,outer,ccw
4.649599,3.478850,4.370992,2.967217442,0.158405362,6.312918,outer,ccw
4.659742,3.468860,4.372742,2.969226449,0.237573163,4.209230,outer,ccw
4.669879,3.458870,4.374468,2.972030427,0.315321829,3.171363,outer,ccw
4.680013,3.448879,4.376161,2.975611737,0.391155749,2.556526,outer,ccw
4.690138,3.438889,4.377812,2.979946209,0.464535876,2.152686,outer,ccw
4.700256,3.428899,4.379416,2.985005139,0.534921832,1.869432,outer,ccw
4.710367,3.418908,4.380965,2.990754374,0.601745376,1.661832,outer,ccw
4.720467,3.408918,4.382451,2.997152064,0.664390549,1.505139,outer,ccw
4.730557,3.398928,4.383869,3.004151944,0.722234132,1.384593,outer,ccw
4.740638,3.388937,4.385213,3.011701690,0.774625103,1.290947,outer,ccw
4.750707,3.378947,4.386477,3.019740223,0.820874205,1.218213,outer,ccw
4.760767,3.368957,4.387658,3.028202113,0.860289999,1.162399,outer,ccw
4.770818,3.358966,4.388752,3.037015400,0.892165701,1.120868,outer,ccw
4.780858,3.348976,4.389755,3.046098701,0.915779224,1.091966,outer,ccw
4.790889,3.338986,4.390665,3.055366491,0.930419467,1.074784,outer,ccw
4.800914,3.328995,4.391481,3.064726581,0.935379766,1.069084,outer,ccw
4.810930,3.319005,4.392204,3.074077296,0.929967035,1.075307,outer,ccw
4.820939,3.309015,4.392833,3.083313229,0.913510389,1.094678,outer,ccw
4.830945,3.299024,4.393370,3.092322532,0.885358657,1.129486,outer,ccw
4.840945,3.289034,4.393819,3.100984427,0.844895745,1.183578,outer,ccw
4.850942,3.279044,4.394184,3.109174812,0.791523402,1.263387,outer,ccw
4.860937,3.269053,4.394469,3.116763499,0.724660914,1.379956,outer,ccw
4.870929,3.259063,4.394683,3.123612287,0.643765640,1.553360,outer,ccw
4.880920,3.249073,4.394832,3.129579631,0.548285574,1.823867,outer,ccw
4.890912,3.239082,4.394926,3.134518000,0.437664242,2.284857,outer,ccw
4.900902,3.229092,4.394977,3.138272776,0.311371837,3.211594,outer,ccw
4.910892,3.219102,4.394997,3.140685166,0.168831877,5.923052,outer,ccw
4.920883,3.209111,4.395000,3.141590007,0.009444066,105.886595,outer,ccw
4.930873,3.199121,4.395000,3.141592654,-0.000000000,,outer,ccw
4.940863,3.189131,4.395000,3.141592654,-0.000000000,,outer,ccw
4.950854,3.179140,4.395000,3.141592654,-0.000000000,,outer,ccw
4.960844,3.169150,4.395000,3.141592654,-0.000000000,,outer,ccw
4.970834,3.159160,4.395000,3.141592654,-0.000000000,,outer,ccw
4.980825,3.149169,4.395000,3.141592654,-0.000000000,,outer,ccw
4.990815,3.139179,4.395000,3.141592654,-0.000000000,,outer,ccw
5.000805,3.129189,4.395000,3.141592654,-0.000000000,,outer,ccw
5.010796,3.119198,4.395000,3.141592654,-0.000000000,,outer,ccw
5.020786,3.109208,4.395000,3.141592654,-0.000000000,,outer,ccw
5.030776,3.099218,4.395000,3.141592654,-0.000000000,,outer,ccw
5.040767,3.089227,4.395000,3.141592654,-0.000000000,,outer,ccw
5.050757,3.079237,4.395000,3.141592654,-0.000000000,,outer,ccw
5.060747,3.069247,4.395000,3.141592654,-0.000000000,,outer,ccw
5.070738,3.059256,4.395000,3.141592654,-0.000000000,,outer,ccw
5.080728,3.049266,4.395000,3.141592654,-0.000000000,,outer,ccw
5.090718,3.039276,4.395000,3.141592654,-0.000000000,,outer,ccw
5.100709,3.029285,4.395000,3.141592654,-0.000000000,,outer,ccw
5.110699,3.019295,4.395000,3.141592654,-0.000000000,,outer,ccw
5.120689,3.009305,4.395000,3.141592654,-0.000000000,,outer,ccw
5.130680,2.999314,4.395000,3.141592654,-0.000000000,,outer,ccw
5.140670,2.989324,4.395000,3.141592654,-0.000000000,,outer,ccw
5.150660,2.979334,4.395000,3.141592654,-0.000000000,,outer,ccw
5.160651,2.969343,4.395000,3.141592654,-0.000000000,,outer,ccw
5.170641,2.959353,4.395000,3.141592654,-0.000000000,,outer,ccw
5.180632,2.949362,4.395000,3.141592654,-0.000000000,,outer,ccw
5.190622,2.939372,4.395000,3.141592654,-0.000000000,,outer,ccw
5.200612,2.929382,4.395000,3.141592654,-0.000000000,,outer,ccw
5.210603,2.919391,4.395000,3.141592654,-0.000000000,,outer,ccw
5.220593,2.909401,4.395000,3.141592654,-0.000000000,,outer,ccw
5.230583,2.899411,4.395000,3.141592654,-0.000000000,,outer,ccw
5.240574,2.889420,4.395000,3.141592654,-0.000000000,,outer,ccw
5.250564,2.879430,4.395000,3.141592654,-0.000000000,,outer,ccw
5.260554,2.869440,4.395000,3.141592654,-0.000000000,,outer,ccw
5.270545,2.859449,4.395000,3.141592654,-0.000000000,,outer,ccw
5.280535,2.849459,4.395000,3.141592654,-0.000000000,,outer,ccw
5.290525,2.839469,4.395000,3.141592654,-0.000000000,,outer,ccw
5.300516,2.829478,4.395000,3.141592654,-0.000000000,,outer,ccw
5.310506,2.819488,4.395000,3.141592654,-0.000000000,,outer,ccw
5.320496,2.809498,4.395000,3.141592654,-0.000000000,,outer,ccw
5.330487,2.799507,4.395000,3.141592654,-0.000000000,,outer,ccw
5.340477,2.789517,4.395000,3.141592654,-0.000000000,,outer,ccw
5.350467,2.779527,4.395000,3.141592654,-0.000000000,,outer,ccw
5.360458,2.769536,4.395000,3.141592654,-0.000000000,,outer,ccw
5.370448,2.759546,4.395000,3.141592654,-0.000000000,,outer,ccw
5.380438,2.749556,4.395000,3.141592654,-0.000000000,,outer,ccw
5.390429,2.739565,4.395000,3.141592654,-0.000000000,,outer,ccw
5.400419,2.729575,4.395000,3.141592654,-0.000000000,,outer,ccw
5.410409,2.719585,4.395000,3.141592654,-0.000000000,,outer,ccw
5.420400,2.709594,4.395000,3.141592654,-0.000000000,,outer,ccw
5.430390,2.699604,4.395000,3.141592654,-0.000000000,,outer,ccw
5.440380,2.689614,4.395000,3.141592654,-0.000000000,,outer,ccw
5.450371,2.679623,4.395000,3.141592654,-0.000000000,,outer,ccw
5.460361,2.669633,4.395000,3.141592654,-0.000000000,,outer,ccw
5.470351,2.659643,4.395000,3.141592654,-0.000000000,,outer,ccw
5.480342,2.649652,4.395000,3.141592654,-0.000000000,,outer,ccw
5.490332,2.639662,4.395000,3.141592654,-0.000000000,,outer,ccw
5.500322,2.629672,4.395000,3.141592654,-0.000000000,,outer,ccw
5.510313,2.619681,4.395000,3.141592654,-0.000000000,,outer,ccw
5.520303,2.609691,4.395000,3.141592654,-0.000000000,,outer,ccw
5.530293,2.599701,4.395000,3.141592654,-0.000000000,,outer,ccw
5.540284,2.589710,4.395000,3.141592654,-0.000000000,,outer,ccw
5.550274,2.579720,4.395000,3.141592654,-0.000000000,,outer,ccw
5.560264,2.569730,4.395000,3.141592654,-0.000000000,,outer,ccw
5.570255,2.559739,4.395000,3.141592654,-0.000000000,,outer,ccw
5.580245,2.549749,4.395000,3.141592654,-0.000000000,,outer,ccw
5.590235,2.539759,4.395000,3.141592654,-0.000000000,,outer,ccw
5.600226,2.529768,4.395000,3.141592654,-0.000000000,,outer,ccw
5.610216,2.519778,4.395000,3.141592654,-0.000000000,,outer,ccw
5.620206,2.509788,4.395000,3.141592654,-0.000000000,,outer,ccw
5.630197,2.499797,4.395000,-3.141592654,-0.000000000,,outer,ccw
5.640187,2.489807,4.395000,-3.141592654,-0.000000000,,outer,ccw
5.650177,2.479817,4.395000,-3.141592654,-0.000000000,,outer,ccw
5.660168,2.469826,4.395000,-3.141592654,-0.000000000,,outer,ccw
5.670158,2.459836,4.395000,-3.141592654,-0.000000000,,outer,ccw
5.680148,2.449846,4.395000,-3.141592654,-0.000000000,,outer,ccw
5.690139,2.439855,4.395000,-3.141592654,-0.000000000,,outer,ccw
5.700129,2.429865,4.395000,-3.141592654,-0.000000000,,outer,ccw
5.710119,2.419875,4.395000,-3.141592654,-0.000000000,,outer,ccw
5.720110,2.409884,4.395000,-3.141592654,-0.000000000,,outer,ccw
5.730100,2.399894,4.395000,-3.141592654,-0.000000000,,outer,ccw
5.740090,2.389904,4.395000,-3.141592654,-0.000000000,,outer,ccw
5.750081,2.379913,4.395000,-3.141592654,-0.000000000,,outer,ccw
5.760071,2.369923,4.395000,-3.141592654,-0.000000000,,outer,ccw
5.770061,2.359933,4.395000,-3.141592654,-0.000000000,,outer,ccw
5.780052,2.349942,4.395000,-3.141592654,-0.000000000,,outer,ccw
5.790042,2.339952,4.395000,-3.141592654,-0.000000000,,outer,ccw
5.800033,2.329961,4.395000,-3.141592654,-0.000000000,,outer,ccw
5.810023,2.319971,4.395000,-3.141592654,-0.000000000,,outer,ccw
5.820013,2.309981,4.395000,-3.141592654,-0.000000000,,outer,ccw
5.830004,2.299990,4.395000,-3.141592654,-0.000000000,,outer,ccw
5.839994,2.290000,4.395000,-3.141592654,-0.000000000,,outer,ccw
5.849984,2.280010,4.395000,-3.141592654,-0.000000000,,outer,ccw
5.859975,2.270019,4.395000,-3.141592654,-0.000000000,,outer,ccw
5.869965,2.260029,4.395000,-3.141592654,-0.000000000,,outer,ccw
5.879955,2.250039,4.395000,-3.141592654,-0.000000000,,outer,ccw
5.889946,2.240048,4.395000,-3.141592654,-0.000000000,,outer,ccw
5.899936,2.230058,4.395000,-3.141592654,-0.000000000,,outer,ccw
5.909926,2.220068,4.395000,-3.141592654,-0.000000000,,outer,ccw
5.919917,2.210077,4.395000,-3.141592654,-0.000000000,,outer,ccw
5.929907,2.200087,4.395000,-3.141592654,-0.000000000,,outer,ccw
5.939897,2.190097,4.395000,-3.141592654,-0.000000000,,outer,ccw
5.949888,2.180106,4.395000,-3.141592654,-0.000000000,,outer,ccw
5.959878,2.170116,4.395000,-3.141592654,-0.000000000,,outer,ccw
5.969868,2.160126,4.395000,-3.141592654,-0.000000000,,outer,ccw
5.979859,2.150135,4.395000,-3.141592654,-0.000000000,,outer,ccw
5.989849,2.140145,4.395000,-3.141592654,-0.000000000,,outer,ccw
5.999839,2.130155,4.395000,-3.141592654,-0.000000000,,outer,ccw
6.009830,2.120164,4.395000,-3.141592654,-0.000000000,,outer,ccw
6.019820,2.110174,4.395000,-3.141592654,-0.000000000,,outer,ccw
6.029810,2.100184,4.395000,-3.141592654,-0.000000000,,outer,ccw
6.039801,2.090193,4.395000,-3.141592654,-0.000000000,,outer,ccw
6.049791,2.080203,4.395000,-3.141592654,-0.000000000,,outer,ccw
6.059781,2.070213,4.395000,-3.141592654,-0.000000000,,outer,ccw
6.069772,2.060222,4.395000,-3.141592654,-0.000000000,,outer,ccw
6.079762,2.050232,4.395000,-3.141592654,-0.000000000,,outer,ccw
6.089752,2.040242,4.395000,-3.141592654,-0.000000000,,outer,ccw
6.099743,2.030251,4.395000,-3.141592654,-0.000000000,,outer,ccw
6.109733,2.020261,4.395000,-3.141592654,-0.000000000,,outer,ccw
6.119723,2.010271,4.395000,-3.141592654,-0.000000000,,outer,ccw
6.129714,2.000280,4.395000,-3.141592654,-0.000000000,,outer,ccw
6.139704,1.990290,4.395000,-3.141592654,-0.000000000,,outer,ccw
6.149694,1.980300,4.395000,-3.141592654,-0.000000000,,outer,ccw
6.159685,1.970309,4.395000,-3.141592654,-0.000000000,,outer,ccw
6.169675,1.960319,4.395000,-3.141592654,-0.000000000,,outer,ccw
6.179665,1.950329,4.395000,-3.141592654,-0.000000000,,outer,ccw
6.189656,1.940338,4.395000,-3.141592654,-0.000000000,,outer,ccw
6.199646,1.930348,4.395000,-3.141592654,-0.000000000,,outer,ccw
6.209636,1.920358,4.395000,-3.141592654,-0.000000000,,outer,ccw
6.219627,1.910367,4.395000,-3.141592654,-0.000000000,,outer,ccw
6.229617,1.900377,4.395000,-3.141592654,-0.000000000,,outer,ccw
6.239607,1.890387,4.395000,-3.141592654,-0.000000000,,outer,ccw
6.249598,1.880396,4.395000,-3.141592654,-0.000000000,,outer,ccw
6.259588,1.870406,4.395000,-3.141592654,-0.000000000,,outer,ccw
6.269578,1.860416,4.395000,-3.141592654,-0.000000000,,outer,ccw
6.279569,1.850425,4.395000,-3.141592654,-0.000000000,,outer,ccw
6.289559,1.840435,4.395000,-3.141592654,-0.000000000,,outer,ccw
6.299549,1.830445,4.395000,-3.141592654,-0.000000000,,outer,ccw
6.309540,1.820454,4.395000,-3.141592654,-0.000000000,,outer,ccw
6.319530,1.810464,4.395000,-3.141592654,-0.000000000,,outer,ccw
6.329520,1.800474,4.395000,-3.141592654,-0.000000000,,outer,ccw
6.339511,1.790483,4.395000,-3.141589997,0.009460881,105.698397,outer,ccw
6.349501,1.780493,4.394997,-3.140685166,0.168831877,5.923052,outer,ccw
6.359491,1.770503,4.394977,-3.138272776,0.311371837,3.211594,outer,ccw
6.369482,1.760512,4.394926,-3.134517562,0.437676089,2.284795,outer,ccw
6.379472,1.750522,4.394832,-3.129579631,0.548285574,1.823867,outer,ccw
6.389463,1.740532,4.394683,-3.123612287,0.643765640,1.553360,outer,ccw
6.399457,1.730541,4.394469,-3.116762774,0.724668300,1.379942,outer,ccw
6.409451,1.720551,4.394184,-3.109174812,0.791523402,1.263387,outer,ccw
6.419448,1.710560,4.393819,-3.100983582,0.844900432,1.183571,outer,ccw
6.429448,1.700570,4.393370,-3.092321645,0.885362080,1.129481,outer,ccw
6.439453,1.690580,4.392833,-3.083313229,0.913510389,1.094678,outer,ccw
6.449464,1.680589,4.392204,-3.074076363,0.929968119,1.075306,outer,ccw
6.459480,1.670599,4.391481,-3.064725643,0.935379778,1.069084,outer,ccw
6.469503,1.660609,4.390665,-3.055366491,0.930419467,1.074784,outer,ccw
6.479536,1.650618,4.389754,-3.046097781,0.915777298,1.091969,outer,ccw
6.489576,1.640628,4.388752,-3.037014503,0.892162912,1.120872,outer,ccw
6.499625,1.630638,4.387658,-3.028202113,0.860289999,1.162399,outer,ccw
6.509686,1.620647,4.386477,-3.019739396,0.820869906,1.218220,outer,ccw
6.519756,1.610657,4.385213,-3.011700909,0.774620154,1.290955,outer,ccw
6.529836,1.600667,4.383869,-3.004151944,0.722234132,1.384593,outer,ccw
6.539927,1.590676,4.382451,-2.997151393,0.664384508,1.505152,outer,ccw
6.550027,1.580686,4.380965,-2.990753765,0.601738886,1.661850,outer,ccw
6.560136,1.570696,4.379416,-2.985005139,0.534921832,1.869432,outer,ccw
6.570255,1.560705,4.377812,-2.979945738,0.464528671,2.152720,outer,ccw
6.580381,1.550715,4.376160,-2.975611341,0.391148273,2.556575,outer,ccw
6.590513,1.540725,4.374468,-2.972030427,0.315321829,3.171363,outer,ccw
6.600652,1.530734,4.372742,-2.969226208,0.237565301,4.209369,outer,ccw
6.610794,1.520744,4.370992,-2.967217281,0.158397382,6.313236,outer,ccw
6.620939,1.510754,4.369225,-2.966016074,0.078297143,12.771858,outer,ccw
6.631087,1.500763,4.367450,-2.965630139,-0.002267934,440.929895,outer,ccw
6.641233,1.490773,4.365675,-2.966061970,-0.082811770,12.075578,outer,ccw
6.651378,1.480783,4.363909,-2.967308785,-0.162872337,6.139778,outer,ccw
6.661521,1.470792,4.362160,-2.969362986,-0.241981449,4.132548,outer,ccw
6.671658,1.460802,4.360436,-2.972211122,-0.319635677,3.128562,outer,ccw
6.681790,1.450812,4.358746,-2.975835021,-0.395338855,2.529476,outer,ccw
6.691917,1.440821,4.357096,-2.980211398,-0.468573068,2.134139,outer,ccw
6.702034,1.430831,4.355495,-2.985310035,-0.538774096,1.856065,outer,ccw
6.712143,1.420841,4.353950,-2.991096240,-0.605373127,1.651874,outer,ccw
6.722243,1.410850,4.352467,-2.997529658,-0.667772079,1.497517,outer,ccw
6.732333,1.400860,4.351054,-3.004561840,-0.725326799,1.378689,outer,ccw
6.742412,1.390870,4.349714,-3.012139934,-0.777386411,1.286362,outer,ccw
6.752482,1.380879,4.348454,-3.020204840,-0.823275311,1.214660,outer,ccw
6.762541,1.370889,4.347278,-3.028688406,-0.862286418,1.159707,outer,ccw
6.772591,1.360899,4.346190,-3.037518182,-0.893714552,1.118925,outer,ccw
6.782631,1.350908,4.345192,-3.046615093,-0.916845810,1.090696,outer,ccw
6.792662,1.340918,4.344287,-3.055890545,-0.930961084,1.074159,outer,ccw
6.802685,1.330928,4.343476,-3.065251930,-0.935357119,1.069110,outer,ccw
6.812702,1.320937,4.342758,-3.074600015,-0.929341730,1.076030,outer,ccw
6.822711,1.310947,4.342135,-3.083826218,-0.912245453,1.096196,outer,ccw
6.832715,1.300957,4.341602,-3.092818388,-0.883421904,1.131962,outer,ccw
6.842716,1.290966,4.341158,-3.101458058,-0.842246121,1.187301,outer,ccw
6.852713,1.280976,4.340798,-3.109618137,-0.788131641,1.268824,outer,ccw
6.862707,1.270986,4.340517,-3.117168269,-0.720502782,1.387920,outer,ccw
6.872700,1.260995,4.340308,-3.123972104,-0.638795433,1.565446,outer,ccw
6.882691,1.251005,4.340162,-3.129885614,-0.542480220,1.843385,outer,ccw
6.892681,1.241015,4.340070,-3.134761236,-0.431004866,2.320159,outer,ccw
6.902673,1.231024,4.340021,-3.138445336,-0.303803287,3.291604,outer,ccw
6.912663,1.221034,4.340003,-3.140777499,-0.160333783,6.236989,outer,ccw
6.922653,1.211044,4.340000,-3.141592654,-0.000000000,,outer,ccw
6.932644,1.201053,4.339999,-3.141288417,0.107307061,9.319051,outer,ccw
6.942634,1.191063,4.339987,-3.139124686,0.315439117,3.170184,outer,ccw
6.952624,1.181073,4.339943,-3.134881645,0.523571172,1.909960,outer,ccw
6.962614,1.171083,4.339846,-3.128559297,0.731703228,1.366674,outer,ccw
6.972605,1.161094,4.339676,-3.120157639,0.939835283,1.064016,outer,ccw
6.982595,1.151107,4.339411,-3.109676673,1.147967338,0.871105,outer,ccw
6.992585,1.141124,4.339031,-3.097116399,1.356099394,0.737409,outer,ccw
7.002576,1.131147,4.338516,-3.082476815,1.564231449,0.639292,outer,ccw
7.012565,1.121180,4.337844,-3.065757923,1.772363504,0.564218,outer,ccw
7.022556,1.111225,4.336995,-3.046959723,1.980495559,0.504924,outer,ccw
7.032546,1.101290,4.335949,-3.026082214,2.188627614,0.456907,outer,ccw
7.042536,1.091380,4.334686,-3.003125396,2.396759669,0.417230,outer,ccw
7.052526,1.081504,4.333185,-2.978380789,2.500000000,0.400000,outer,ccw
7.062517,1.071667,4.331439,-2.953404943,2.500000000,0.400000,outer,ccw
7.072506,1.061878,4.329448,-2.928429096,2.500000000,0.400000,outer,ccw
7.082496,1.052141,4.327213,-2.903453250,2.500000000,0.400000,outer,ccw
7.092486,1.042463,4.324735,-2.878477403,2.500000000,0.400000,outer,ccw
7.102477,1.032850,4.322016,-2.853501557,2.500000000,0.400000,outer,ccw
7.112467,1.023308,4.319058,-2.828525710,2.500000000,0.400000,outer,ccw
7.122457,1.013842,4.315863,-2.803549863,2.500000000,0.400000,outer,ccw
7.132447,1.004460,4.312433,-2.778574017,2.500000000,0.400000,outer,ccw
7.142437,0.995166,4.308769,-2.753598170,2.500000000,0.400000,outer,ccw
7.152427,0.985966,4.304874,-2.728622324,2.500000000,0.400000,outer,ccw
7.162417,0.976867,4.300751,-2.703646477,2.500000000,0.400000,outer,ccw
7.172407,0.967873,4.296402,-2.678670630,2.500000000,0.400000,outer,ccw
7.182397,0.958991,4.291829,-2.653694784,2.500000000,0.400000,outer,ccw
7.192387,0.950226,4.287036,-2.628718937,2.500000000,0.400000,outer,ccw
7.202377,0.941583,4.282026,-2.603743091,2.500000000,0.400000,outer,ccw
7.212367,0.933068,4.276801,-2.578767244,2.500000000,0.400000,outer,ccw
7.222357,0.924686,4.271366,-2.553791397,2.500000000,0.400000,outer,ccw
7.232348,0.916442,4.265723,-2.528815551,2.500000000,0.400000,outer,ccw
7.242338,0.908342,4.259875,-2.503839704,2.500000000,0.400000,outer,ccw
7.252327,0.900391,4.253828,-2.478863857,2.500000000,0.400000,outer,ccw
7.262318,0.892593,4.247583,-2.453888011,2.500000000,0.400000,outer,ccw
7.272308,0.884953,4.241146,-2.428912164,2.500000000,0.400000,outer,ccw
