s_m,x_m,y_m,yaw_rad,kappa_1pm,radius_m,tube,direction
1.918618,1.400860,4.328946,-0.137030814,-0.725326799,1.378689,inner,cw
1.928708,1.410850,4.327533,-0.144062995,-0.667772079,1.497517,inner,cw
1.938808,1.420841,4.326050,-0.150496413,-0.605373127,1.651874,inner,cw
1.948917,1.430831,4.324505,-0.156282619,-0.538774096,1.856065,inner,cw
1.959035,1.440821,4.322904,-0.161381256,-0.468573068,2.134139,inner,cw
1.969161,1.450812,4.321254,-0.165757633,-0.395338855,2.529476,inner,cw
1.979293,1.460802,4.319564,-0.169381532,-0.319635677,3.128562,inner,cw
1.989430,1.470792,4.317840,-0.172229667,-0.241981449,4.132548,inner,cw
1.999573,1.480783,4.316091,-0.174283869,-0.162872337,6.139778,inner,cw
2.009718,1.490773,4.314325,-0.175530683,-0.082811770,12.075578,inner,cw
2.019865,1.500763,4.312550,-0.175962514,-0.002267934,440.929895,inner,cw
2.030012,1.510754,4.310775,-0.175576580,0.078297143,12.771858,inner,cw
2.040157,1.520744,4.309008,-0.174375372,0.158397382,6.313236,inner,cw
2.050299,1.530734,4.307258,-0.172366445,0.237565301,4.209369,inner,cw
2.060438,1.540725,4.305532,-0.169562226,0.315321829,3.171363,inner,cw
2.070571,1.550715,4.303840,-0.165981313,0.391148273,2.556575,inner,cw
2.080696,1.560705,4.302188,-0.161646916,0.464528671,2.152720,inner,cw
2.090815,1.570696,4.300584,-0.156587514,0.534921832,1.869432,inner,cw
2.100925,1.580686,4.299035,-0.150838889,0.601738886,1.661850,inner,cw
2.111025,1.590676,4.297549,-0.144441261,0.664384508,1.505152,inner,cw
2.121116,1.600667,4.296131,-0.137440709,0.722234132,1.384593,inner,cw
2.131196,1.610657,4.294787,-0.129891745,0.774620154,1.290955,inner,cw
2.141265,1.620647,4.293523,-0.121853258,0.820869906,1.218220,inner,cw
2.151326,1.630638,4.292342,-0.113390541,0.860289999,1.162399,inner,cw
2.161376,1.640628,4.291248,-0.104578150,0.892162912,1.120872,inner,cw
2.171416,1.650618,4.290246,-0.095494873,0.915777298,1.091969,inner,cw
2.181448,1.660609,4.289335,-0.086226162,0.930419467,1.074784,inner,cw
2.191471,1.670599,4.288519,-0.076867010,0.935379778,1.069084,inner,cw
2.201488,1.680589,4.287796,-0.067516290,0.929968119,1.075306,inner,cw
2.211498,1.690580,4.287167,-0.058279425,0.913510389,1.094678,inner,cw
2.221503,1.700570,4.286630,-0.049271008,0.885362080,1.129481,inner,cw
2.231503,1.710560,4.286181,-0.040609072,0.844900432,1.183571,inner,cw
2.241501,1.720551,4.285816,-0.032417842,0.791523402,1.263387,inner,cw
2.251495,1.730541,4.285531,-0.024829880,0.724668300,1.379942,inner,cw
2.261488,1.740532,4.285317,-0.017980367,0.643765640,1.553360,inner,cw
2.271479,1.750522,4.285168,-0.012013023,0.548285574,1.823867,inner,cw
2.281469,1.760512,4.285074,-0.007075091,0.437676089,2.284795,inner,cw
2.291461,1.770503,4.285023,-0.003319878,0.311371837,3.211594,inner,cw
2.301451,1.780493,4.285003,-0.000907488,0.168831877,5.923052,inner,cw
2.311441,1.790483,4.285000,-0.000002656,0.009460881,105.698397,inner,cw
2.321432,1.800474,4.285000,-0.000000000,-0.000000000,,inner,cw
2.331422,1.810464,4.285000,-0.000000000,-0.000000000,,inner,cw
2.341412,1.820454,4.285000,-0.000000000,-0.000000000,,inner,cw
2.351403,1.830445,4.285000,-0.000000000,-0.000000000,,inner,cw
2.361393,1.840435,4.285000,-0.000000000,-0.000000000,,inner,cw
2.371383,1.850425,4.285000,-0.000000000,-0.000000000,,inner,cw
2.381374,1.860416,4.285000,-0.000000000,-0.000000000,,inner,cw
2.391364,1.870406,4.285000,-0.000000000,-0.000000000,,inner,cw
2.401354,1.880396,4.285000,-0.000000000,-0.000000000,,inner,cw
2.411345,1.890387,4.285000,-0.000000000,-0.000000000,,inner,cw
2.421335,1.900377,4.285000,-0.000000000,-0.000000000,,inner,cw
2.431325,1.910367,4.285000,-0.000000000,-0.000000000,,inner,cw
2.441316,1.920358,4.285000,-0.000000000,-0.000000000,,inner,cw
2.451306,1.930348,4.285000,-0.000000000,-0.000000000,,inner,cw
2.461296,1.940338,4.285000,-0.000000000,-0.000000000,,inner,cw
2.471287,1.950329,4.285000,-0.000000000,-0.000000000,,inner,cw
2.481277,1.960319,4.285000,-0.000000000,-0.000000000,,inner,cw
2.491267,1.970309,4.285000,-0.000000000,-0.000000000,,inner,cw
2.501258,1.980300,4.285000,-0.000000000,-0.000000000,,inner,cw
2.511248,1.990290,4.285000,-0.000000000,-0.000000000,,inner,cw
2.521238,2.000280,4.285000,-0.000000000,-0.000000000,,inner,cw
2.531229,2.010271,4.285000,-0.000000000,-0.000000000,,inner,cw
2.541219,2.020261,4.285000,-0.000000000,-0.000000000,,inner,cw
2.551209,2.030251,4.285000,-0.000000000,-0.000000000,,inner,cw
