s_m,x_m,y_m,yaw_rad,kappa_1pm,radius_m,tube,direction
1.228812,2.435266,3.180000,0.000000000,0.000000000,,center,ccw
1.238802,2.445256,3.180000,0.000000000,0.000000000,,center,ccw
1.248792,2.455246,3.180000,0.000000000,0.000000000,,center,ccw
1.258783,2.465237,3.180000,0.000000000,0.000000000,,center,ccw
1.268773,2.475227,3.180000,0.000000000,0.000000000,,center,ccw
1.278763,2.485217,3.180000,0.000000000,0.000000000,,center,ccw
1.288754,2.495208,3.180000,0.000000000,0.000000000,,center,ccw
1.298744,2.505198,3.180000,0.000000000,0.000000000,,center,ccw
1.308734,2.515188,3.180000,0.000000000,0.000000000,,center,ccw
1.318725,2.525179,3.180000,0.000000000,0.000000000,,center,ccw
1.328715,2.535169,3.180000,0.000000000,0.000000000,,center,ccw
1.338705,2.545159,3.180000,0.000000000,0.000000000,,center,ccw
1.348696,2.555150,3.180000,0.000000000,0.000000000,,center,ccw
1.358686,2.565140,3.180000,0.000000000,0.000000000,,center,ccw
1.368676,2.575130,3.180000,0.000000000,0.000000000,,center,ccw
1.378667,2.585121,3.180000,0.000000000,0.000000000,,center,ccw
1.388657,2.595111,3.180000,0.000000000,0.000000000,,center,ccw
1.398647,2.605101,3.180000,0.000000000,0.000000000,,center,ccw
1.408638,2.615092,3.180000,0.000000000,0.000000000,,center,ccw
1.418628,2.625082,3.180000,0.000000000,0.000000000,,center,ccw
1.428618,2.635072,3.180000,0.000000000,0.000000000,,center,ccw
1.438609,2.645063,3.180000,0.000000000,0.000000000,,center,ccw
1.448599,2.655053,3.180000,0.000000000,0.000000000,,center,ccw
1.458589,2.665043,3.180000,0.000000000,0.000000000,,center,ccw
1.468580,2.675034,3.180000,0.000000000,0.000000000,,center,ccw
1.478570,2.685024,3.180000,0.000000000,0.000000000,,center,ccw
1.488560,2.695014,3.180000,0.000000000,0.000000000,,center,ccw
1.498551,2.705005,3.180000,0.000000000,0.000000000,,center,ccw
1.508541,2.714995,3.180000,0.000000000,0.000000000,,center,ccw
1.518531,2.724985,3.180000,0.000000000,0.000000000,,center,ccw
1.528522,2.734976,3.180000,0.000000000,0.000000000,,center,ccw
1.538512,2.744966,3.180000,0.000000000,0.000000000,,center,ccw
1.548502,2.754956,3.180000,0.000000000,0.000000000,,center,ccw
1.558493,2.764947,3.180000,0.000000000,0.000000000,,center,ccw
1.568483,2.774937,3.180000,0.000000000,0.000000000,,center,ccw
1.578474,2.784927,3.180000,0.000000000,0.000000000,,center,ccw
1.588464,2.794918,3.180000,0.000000000,0.000000000,,center,ccw
1.598454,2.804908,3.180000,0.000000000,0.000000000,,center,ccw
1.608445,2.814898,3.180000,0.000000000,0.000000000,,center,ccw
1.618435,2.824889,3.180000,0.000000000,0.000000000,,center,ccw
1.628425,2.834879,3.180000,0.000000000,0.000000000,,center,ccw
1.638416,2.844869,3.180000,0.000000000,0.000000000,,center,ccw
1.648406,2.854860,3.180000,0.000000000,0.000000000,,center,ccw
1.658396,2.864850,3.180000,0.000000000,0.000000000,,center,ccw
1.668387,2.874840,3.180000,0.000000000,0.000000000,,center,ccw
1.678377,2.884831,3.180000,0.000000000,0.000000000,,center,ccw
1.688367,2.894821,3.180000,0.000000000,0.000000000,,center,ccw
1.698358,2.904811,3.180000,0.000000000,0.000000000,,center,ccw
1.708348,2.914802,3.180000,0.000000000,0.000000000,,center,ccw
1.718338,2.924792,3.180000,0.000000000,0.000000000,,center,ccw
1.728329,2.934782,3.180000,0.000000000,0.000000000,,center,ccw
1.738319,2.944773,3.180000,0.000000000,0.000000000,,center,ccw
1.748309,2.954763,3.180000,0.000000000,0.000000000,,center,ccw
1.758300,2.964754,3.180000,0.000000000,0.000000000,,center,ccw
1.768290,2.974744,3.180000,0.000000000,0.000000000,,center,ccw
1.778280,2.984734,3.180000,0.000000000,0.000000000,,center,ccw
1.788271,2.994725,3.180000,0.000000000,0.000000000,,center,ccw
1.798261,3.004715,3.180000,0.000000000,0.000000000,,center,ccw
1.808251,3.014705,3.180000,0.000000000,0.000000000,,center,ccw
1.818242,3.024696,3.180000,0.000000000,0.000000000,,center,ccw
1.828232,3.034686,3.180000,0.000000000,0.000000000,,center,ccw
1.838222,3.044676,3.180000,0.000000000,0.000000000,,center,ccw
1.848213,3.054667,3.180000,0.000000000,0.000000000,,center,ccw
1.858203,3.064657,3.180000,0.000000000,0.000000000,,center,ccw
1.868193,3.074647,3.180000,0.000000000,0.000000000,,center,ccw
1.878184,3.084638,3.180000,0.000000000,0.000000000,,center,ccw
1.888174,3.094628,3.180000,0.000000000,0.000000000,,center,ccw
1.898164,3.104618,3.180000,0.000000000,0.000000000,,center,ccw
1.908155,3.114609,3.180000,0.000000000,0.000000000,,center,ccw
1.918145,3.124599,3.180000,0.000000000,0.000000000,,center,ccw
1.928135,3.134589,3.180000,0.000000000,0.000000000,,center,ccw
1.938126,3.144580,3.180000,0.000000000,0.000000000,,center,ccw
1.948116,3.154570,3.180000,0.000000000,0.000000000,,center,ccw
1.958106,3.164560,3.180000,0.000000000,0.000000000,,center,ccw
1.968097,3.174551,3.180000,0.000000000,0.000000000,,center,ccw
