s_m,x_m,y_m,yaw_rad,kappa_1pm,radius_m,tube,direction
4.830945,3.299024,4.286630,-3.092322532,-0.885358657,1.129486,inner,ccw
4.840945,3.289034,4.286181,-3.100984427,-0.844895745,1.183578,inner,ccw
4.850942,3.279044,4.285816,-3.109174812,-0.791523402,1.263387,inner,ccw
4.860937,3.269053,4.285531,-3.116763499,-0.724660914,1.379956,inner,ccw
4.870929,3.259063,4.285317,-3.123612287,-0.643765640,1.553360,inner,ccw
4.880920,3.249073,4.285168,-3.129579631,-0.548285574,1.823867,inner,ccw
4.890912,3.239082,4.285074,-3.134518000,-0.437664242,2.284857,inner,ccw
4.900902,3.229092,4.285023,-3.138272776,-0.311371837,3.211594,inner,ccw
4.910892,3.219102,4.285003,-3.140685166,-0.168831877,5.923052,inner,ccw
4.920883,3.209111,4.285000,-3.141590007,-0.009444066,105.886595,inner,ccw
4.930873,3.199121,4.285000,-3.141592654,0.000000000,,inner,ccw
4.940863,3.189131,4.285000,-3.141592654,0.000000000,,inner,ccw
4.950854,3.179140,4.285000,-3.141592654,0.000000000,,inner,ccw
4.960844,3.169150,4.285000,-3.141592654,0.000000000,,inner,ccw
4.970834,3.159160,4.285000,-3.141592654,0.000000000,,inner,ccw
4.980825,3.149169,4.285000,-3.141592654,0.000000000,,inner,ccw
4.990815,3.139179,4.285000,-3.141592654,0.000000000,,inner,ccw
5.000805,3.129189,4.285000,-3.141592654,0.000000000,,inner,ccw
5.010796,3.119198,4.285000,-3.141592654,0.000000000,,inner,ccw
5.020786,3.109208,4.285000,-3.141592654,0.000000000,,inner,ccw
5.030776,3.099218,4.285000,-3.141592654,0.000000000,,inner,ccw
5.040767,3.089227,4.285000,-3.141592654,0.000000000,,inner,ccw
5.050757,3.079237,4.285000,-3.141592654,0.000000000,,inner,ccw
5.060747,3.069247,4.285000,-3.141592654,0.000000000,,inner,ccw
5.070738,3.059256,4.285000,-3.141592654,0.000000000,,inner,ccw
5.080728,3.049266,4.285000,-3.141592654,0.000000000,,inner,ccw
5.090718,3.039276,4.285000,-3.141592654,0.000000000,,inner,ccw
5.100709,3.029285,4.285000,-3.141592654,0.000000000,,inner,ccw
5.110699,3.019295,4.285000,-3.141592654,0.000000000,,inner,ccw
5.120689,3.009305,4.285000,-3.141592654,0.000000000,,inner,ccw
5.130680,2.999314,4.285000,-3.141592654,0.000000000,,inner,ccw
5.140670,2.989324,4.285000,-3.141592654,0.000000000,,inner,ccw
5.150660,2.979334,4.285000,-3.141592654,0.000000000,,inner,ccw
5.160651,2.969343,4.285000,-3.141592654,0.000000000,,inner,ccw
5.170641,2.959353,4.285000,-3.141592654,0.000000000,,inner,ccw
5.180632,2.949362,4.285000,-3.141592654,0.000000000,,inner,ccw
5.190622,2.939372,4.285000,-3.141592654,0.000000000,,inner,ccw
5.200612,2.929382,4.285000,-3.141592654,0.000000000,,inner,ccw
5.210603,2.919391,4.285000,-3.141592654,0.000000000,,inner,ccw
5.220593,2.909401,4.285000,-3.141592654,0.000000000,,inner,ccw
5.230583,2.899411,4.285000,-3.141592654,0.000000000,,inner,ccw
5.240574,2.889420,4.285000,-3.141592654,0.000000000,,inner,ccw
5.250564,2.879430,4.285000,-3.141592654,0.000000000,,inner,ccw
5.260554,2.869440,4.285000,-3.141592654,0.000000000,,inner,ccw
5.270545,2.859449,4.285000,-3.141592654,0.000000000,,inner,ccw
5.280535,2.849459,4.285000,-3.141592654,0.000000000,,inner,ccw
5.290525,2.839469,4.285000,-3.141592654,0.000000000,,inner,ccw
5.300516,2.829478,4.285000,-3.141592654,0.000000000,,inner,ccw
5.310506,2.819488,4.285000,-3.141592654,0.000000000,,inner,ccw
5.320496,2.809498,4.285000,-3.141592654,0.000000000,,inner,ccw
5.330487,2.799507,4.285000,-3.141592654,0.000000000,,inner,ccw
5.340477,2.789517,4.285000,-3.141592654,0.000000000,,inner,ccw
5.350467,2.779527,4.285000,-3.141592654,0.000000000,,inner,ccw
5.360458,2.769536,4.285000,-3.141592654,0.000000000,,inner,ccw
5.370448,2.759546,4.285000,-3.141592654,0.000000000,,inner,ccw
5.380438,2.749556,4.285000,-3.141592654,0.000000000,,inner,ccw
5.390429,2.739565,4.285000,-3.141592654,0.000000000,,inner,ccw
5.400419,2.729575,4.285000,-3.141592654,0.000000000,,inner,ccw
5.410409,2.719585,4.285000,-3.141592654,0.000000000,,inner,ccw
5.420400,2.709594,4.285000,-3.141592654,0.000000000,,inner,ccw
5.430390,2.699604,4.285000,-3.141592654,0.000000000,,inner,ccw
5.440380,2.689614,4.285000,-3.141592654,0.000000000,,inner,ccw
5.450371,2.679623,4.285000,-3.141592654,0.000000000,,inner,ccw
5.460361,2.669633,4.285000,-3.141592654,0.000000000,,inner,ccw
5.470351,2.659643,4.285000,-3.141592654,0.000000000,,inner,ccw
5.480342,2.649652,4.285000,-3.141592654,0.000000000,,inner,ccw
5.490332,2.639662,4.285000,-3.141592654,0.000000000,,inner,ccw
5.500322,2.629672,4.285000,-3.141592654,0.000000000,,inner,ccw
5.510313,2.619681,4.285000,-3.141592654,0.000000000,,inner,ccw
5.520303,2.609691,4.285000,-3.141592654,0.000000000,,inner,ccw
5.530293,2.599701,4.285000,-3.141592654,0.000000000,,inner,ccw
5.540284,2.589710,4.285000,-3.141592654,0.000000000,,inner,ccw
5.550274,2.579720,4.285000,-3.141592654,0.000000000,,inner,ccw
5.560264,2.569730,4.285000,-3.141592654,0.000000000,,inner,ccw
5.570255,2.559739,4.285000,-3.141592654,0.000000000,,inner,ccw
5.580245,2.549749,4.285000,-3.141592654,0.000000000,,inner,ccw
5.590235,2.539759,4.285000,-3.141592654,0.000000000,,inner,ccw
5.600226,2.529768,4.285000,-3.141592654,0.000000000,,inner,ccw
5.610216,2.519778,4.285000,-3.141592654,0.000000000,,inner,ccw
5.620206,2.509788,4.285000,-3.141592654,0.000000000,,inner,ccw
5.630197,2.499797,4.285000,3.141592654,0.000000000,,inner,ccw
5.640187,2.489807,4.285000,3.141592654,0.000000000,,inner,ccw
5.650177,2.479817,4.285000,3.141592654,0.000000000,,inner,ccw
5.660168,2.469826,4.285000,3.141592654,0.000000000,,inner,ccw
5.670158,2.459836,4.285000,3.141592654,0.000000000,,inner,ccw
5.680148,2.449846,4.285000,3.141592654,0.000000000,,inner,ccw
5.690139,2.439855,4.285000,3.141592654,0.000000000,,inner,ccw
5.700129,2.429865,4.285000,3.141592654,0.000000000,,inner,ccw
5.710119,2.419875,4.285000,3.141592654,0.000000000,,inner,ccw
5.720110,2.409884,4.285000,3.141592654,0.000000000,,inner,ccw
5.730100,2.399894,4.285000,3.141592654,0.000000000,,inner,ccw
5.740090,2.389904,4.285000,3.141592654,0.000000000,,inner,ccw
5.750081,2.379913,4.285000,3.141592654,0.000000000,,inner,ccw
5.760071,2.369923,4.285000,3.141592654,0.000000000,,inner,ccw
5.770061,2.359933,4.285000,3.141592654,0.000000000,,inner,ccw
5.780052,2.349942,4.285000,3.141592654,0.000000000,,inner,ccw
5.790042,2.339952,4.285000,3.141592654,0.000000000,,inner,ccw
5.800033,2.329961,4.285000,3.141592654,0.000000000,,inner,ccw
5.810023,2.319971,4.285000,3.141592654,0.000000000,,inner,ccw
5.820013,2.309981,4.285000,3.141592654,0.000000000,,inner,ccw
5.830004,2.299990,4.285000,3.141592654,0.000000000,,inner,ccw
5.839994,2.290000,4.285000,3.141592654,0.000000000,,inner,ccw
5.849984,2.280010,4.285000,3.141592654,0.000000000,,inner,ccw
5.859975,2.270019,4.285000,3.141592654,0.000000000,,inner,ccw
5.869965,2.260029,4.285000,3.141592654,0.000000000,,inner,ccw
5.879955,2.250039,4.285000,3.141592654,0.000000000,,inner,ccw
5.889946,2.240048,4.285000,3.141592654,0.000000000,,inner,ccw
5.899936,2.230058,4.285000,3.141592654,0.000000000,,inner,ccw
5.909926,2.220068,4.285000,3.141592654,0.000000000,,inner,ccw
5.919917,2.210077,4.285000,3.141592654,0.000000000,,inner,ccw
5.929907,2.200087,4.285000,3.141592654,0.000000000,,inner,ccw
5.939897,2.190097,4.285000,3.141592654,0.000000000,,inner,ccw
5.949888,2.180106,4.285000,3.141592654,0.000000000,,inner,ccw
5.959878,2.170116,4.285000,3.141592654,0.000000000,,inner,ccw
5.969868,2.160126,4.285000,3.141592654,0.000000000,,inner,ccw
5.979859,2.150135,4.285000,3.141592654,0.000000000,,inner,ccw
5.989849,2.140145,4.285000,3.141592654,0.000000000,,inner,ccw
5.999839,2.130155,4.285000,3.141592654,0.000000000,,inner,ccw
6.009830,2.120164,4.285000,3.141592654,0.000000000,,inner,ccw
6.019820,2.110174,4.285000,3.141592654,0.000000000,,inner,ccw
6.029810,2.100184,4.285000,3.141592654,0.000000000,,inner,ccw
6.039801,2.090193,4.285000,3.141592654,0.000000000,,inner,ccw
6.049791,2.080203,4.285000,3.141592654,0.000000000,,inner,ccw
6.059781,2.070213,4.285000,3.141592654,0.000000000,,inner,ccw
6.069772,2.060222,4.285000,3.141592654,0.000000000,,inner,ccw
6.079762,2.050232,4.285000,3.141592654,0.000000000,,inner,ccw
6.089752,2.040242,4.285000,3.141592654,0.000000000,,inner,ccw
6.099743,2.030251,4.285000,3.141592654,0.000000000,,inner,ccw
6.109733,2.020261,4.285000,3.141592654,0.000000000,,inner,ccw
6.119723,2.010271,4.285000,3.141592654,0.000000000,,inner,ccw
6.129714,2.000280,4.285000,3.141592654,0.000000000,,inner,ccw
6.139704,1.990290,4.285000,3.141592654,0.000000000,,inner,ccw
6.149694,1.980300,4.285000,3.141592654,0.000000000,,inner,ccw
6.159685,1.970309,4.285000,3.141592654,0.000000000,,inner,ccw
6.169675,1.960319,4.285000,3.141592654,0.000000000,,inner,ccw
6.179665,1.950329,4.285000,3.141592654,0.000000000,,inner,ccw
6.189656,1.940338,4.285000,3.141592654,0.000000000,,inner,ccw
6.199646,1.930348,4.285000,3.141592654,0.000000000,,inner,ccw
6.209636,1.920358,4.285000,3.141592654,0.000000000,,inner,ccw
6.219627,1.910367,4.285000,3.141592654,0.000000000,,inner,ccw
6.229617,1.900377,4.285000,3.141592654,0.000000000,,inner,ccw
6.239607,1.890387,4.285000,3.141592654,0.000000000,,inner,ccw
6.249598,1.880396,4.285000,3.141592654,0.000000000,,inner,ccw
6.259588,1.870406,4.285000,3.141592654,0.000000000,,inner,ccw
6.269578,1.860416,4.285000,3.141592654,0.000000000,,inner,ccw
6.279569,1.850425,4.285000,3.141592654,0.000000000,,inner,ccw
6.289559,1.840435,4.285000,3.141592654,0.000000000,,inner,ccw
6.299549,1.830445,4.285000,3.141592654,0.000000000,,inner,ccw
6.309540,1.820454,4.285000,3.141592654,0.000000000,,inner,ccw
6.319530,1.810464,4.285000,3.141592654,0.000000000,,inner,ccw
6.329520,1.800474,4.285000,3.141592654,0.000000000,,inner,ccw
6.339511,1.790483,4.285000,3.141589997,-0.009460881,105.698397,inner,ccw
6.349501,1.780493,4.285003,3.140685166,-0.168831877,5.923052,inner,ccw
6.359491,1.770503,4.285023,3.138272776,-0.311371837,3.211594,inner,ccw
6.369482,1.760512,4.285074,3.134517562,-0.437676089,2.284795,inner,ccw
6.379472,1.750522,4.285168,3.129579631,-0.548285574,1.823867,inner,ccw
6.389463,1.740532,4.285317,3.123612287,-0.643765640,1.553360,inner,ccw
6.399457,1.730541,4.285531,3.116762774,-0.724668300,1.379942,inner,ccw
6.409451,1.720551,4.285816,3.109174812,-0.791523402,1.263387,inner,ccw
6.419448,1.710560,4.286181,3.100983582,-0.844900432,1.183571,inner,ccw
6.429448,1.700570,4.286630,3.092321645,-0.885362080,1.129481,inner,ccw
6.439453,1.690580,4.287167,3.083313229,-0.913510389,1.094678,inner,ccw
6.449464,1.680589,4.287796,3.074076363,-0.929968119,1.075306,inner,ccw
6.459480,1.670599,4.288519,3.064725643,-0.935379778,1.069084,inner,ccw
6.469503,1.660609,4.289335,3.055366491,-0.930419467,1.074784,inner,ccw
6.479536,1.650618,4.290246,3.046097781,-0.915777298,1.091969,inner,ccw
6.489576,1.640628,4.291248,3.037014503,-0.892162912,1.120872,inner,ccw
6.499625,1.630638,4.292342,3.028202113,-0.860289999,1.162399,inner,ccw
6.509686,1.620647,4.293523,3.019739396,-0.820869906,1.218220,inner,ccw
6.519756,1.610657,4.294787,3.011700909,-0.774620154,1.290955,inner,ccw
6.529836,1.600667,4.296131,3.004151944,-0.722234132,1.384593,inner,ccw
6.539927,1.590676,4.297549,2.997151393,-0.664384508,1.505152,inner,ccw
6.550027,1.580686,4.299035,2.990753765,-0.601738886,1.661850,inner,ccw
6.560136,1.570696,4.300584,2.985005139,-0.534921832,1.869432,inner,ccw
6.570255,1.560705,4.302188,2.979945738,-0.464528671,2.152720,inner,ccw
6.580381,1.550715,4.303840,2.975611341,-0.391148273,2.556575,inner,ccw
6.590513,1.540725,4.305532,2.972030427,-0.315321829,3.171363,inner,ccw
6.600652,1.530734,4.307258,2.969226208,-0.237565301,4.209369,inner,ccw
6.610794,1.520744,4.309008,2.967217281,-0.158397382,6.313236,inner,ccw
6.620939,1.510754,4.310775,2.966016074,-0.078297143,12.771858,inner,ccw
6.631087,1.500763,4.312550,2.965630139,0.002267934,440.929895,inner,ccw
6.641233,1.490773,4.314325,2.966061970,0.082811770,12.075578,inner,ccw
6.651378,1.480783,4.316091,2.967308785,0.162872337,6.139778,inner,ccw
6.661521,1.470792,4.317840,2.969362986,0.241981449,4.132548,inner,ccw
6.671658,1.460802,4.319564,2.972211122,0.319635677,3.128562,inner,ccw
6.681790,1.450812,4.321254,2.975835021,0.395338855,2.529476,inner,ccw
6.691917,1.440821,4.322904,2.980211398,0.468573068,2.134139,inner,ccw
6.702034,1.430831,4.324505,2.985310035,0.538774096,1.856065,inner,ccw
6.712143,1.420841,4.326050,2.991096240,0.605373127,1.651874,inner,ccw
6.722243,1.410850,4.327533,2.997529658,0.667772079,1.497517,inner,ccw
6.732333,1.400860,4.328946,3.004561840,0.725326799,1.378689,inner,ccw
6.742412,1.390870,4.330286,3.012139934,0.777386411,1.286362,inner,ccw
6.752482,1.380879,4.331546,3.020204840,0.823275311,1.214660,inner,ccw
6.762541,1.370889,4.332722,3.028688406,0.862286418,1.159707,inner,ccw
6.772591,1.360899,4.333810,3.037518182,0.893714552,1.118925,inner,ccw
6.782631,1.350908,4.334808,3.046615093,0.916845810,1.090696,inner,ccw
6.792662,1.340918,4.335713,3.055890545,0.930961084,1.074159,inner,ccw
6.802685,1.330928,4.336524,3.065251930,0.935357119,1.069110,inner,ccw
